Wormbase_ID,C_gene,H_gene,NIH_ID
WBGene00004857,sma-3,SMAD3,ENSG00000166949
WBGene00004858,sma-4,SMAD4,ENSG00000141646
WBGene00004860,sma-6,BMPR1B,ENSG00000138696
WBGene00004860,sma-6,BMPR1A,ENSG00000107779
WBGene00004860,sma-6,TGFBR1,ENSG00000106799
WBGene00004860,sma-6,ACVR1,ENSG00000115170
WBGene00004860,sma-6,ACVR1C,ENSG00000123612
WBGene00004860,sma-6,ACVR1B,ENSG00000135503
WBGene00004860,sma-6,ACVRL1,ENSG00000139567
WBGene00004862,sma-9,HIVEP2,ENSG00000010818
WBGene00004862,sma-9,HIVEP1,ENSG00000095951
WBGene00004862,sma-9,HIVEP3,ENSG00000127124
WBGene00004862,sma-9,ZNF831,ENSG00000124203
WBGene00004873,smc-3,SMC3,ENSG00000108055
WBGene00004874,smc-4,SMC4,ENSG00000113810
WBGene00004875,smd-1,AMD1,ENSG00000123505
WBGene00004876,smf-1,SLC11A1,ENSG00000018280
WBGene00004876,smf-1,SLC11A2,ENSG00000110911
WBGene00004877,smf-2,SLC11A1,ENSG00000018280
WBGene00004877,smf-2,SLC11A2,ENSG00000110911
WBGene00004878,smf-3,SLC11A2,ENSG00000110911
WBGene00004878,smf-3,SLC11A1,ENSG00000018280
WBGene00004879,smg-1,SMG1,ENSG00000157106
WBGene00004880,smg-2,UPF1,ENSG00000005007
WBGene00004881,smg-3,UPF2,ENSG00000151461
WBGene00004882,smg-4,UPF3B,ENSG00000125351
WBGene00004882,smg-4,UPF3A,ENSG00000169062
WBGene00004884,smg-6,SMG6,ENSG00000070366
WBGene00004884,smg-6,SMG7,ENSG00000116698
WBGene00004884,smg-6,SMG5,ENSG00000198952
WBGene00004886,smi-1,GEMIN2,ENSG00000092208
WBGene00004887,smn-1,SMN1,ENSG00000172062
WBGene00004887,smn-1,SMN2,ENSG00000205571
WBGene00004887,smn-1,SMN1,ENSG00000275349
WBGene00004887,smn-1,SMN2,ENSG00000277773
WBGene00004887,smn-1,SMN2,ENSG00000273772
WBGene00004888,smo-1,SUMO1,ENSG00000116030
WBGene00004888,smo-1,SUMO3,ENSG00000184900
WBGene00004888,smo-1,SUMO2,ENSG00000188612
WBGene00004889,smp-1,SEMA6A,ENSG00000092421
WBGene00004889,smp-1,SEMA6D,ENSG00000137872
WBGene00004889,smp-1,SEMA6C,ENSG00000143434
WBGene00004889,smp-1,SEMA6B,ENSG00000167680
WBGene00004889,smp-1,SEMA5B,ENSG00000082684
WBGene00004889,smp-1,SEMA5A,ENSG00000112902
WBGene00004891,smr-1,SMNDC1,ENSG00000119953
WBGene00004892,sms-1,SGMS1,ENSG00000198964
WBGene00004892,sms-1,SGMS2,ENSG00000164023
WBGene00004895,smu-1,SMU1,ENSG00000122692
WBGene00004896,smu-2,IK,ENSG00000113141
WBGene00004896,smu-2,WDR55,ENSG00000120314
WBGene00004897,snb-1,VAMP1,ENSG00000139190
WBGene00004897,snb-1,VAMP2,ENSG00000220205
WBGene00004897,snb-1,VAMP3,ENSG00000049245
WBGene00004897,snb-1,VAMP8,ENSG00000118640
WBGene00004897,snb-1,VAMP4,ENSG00000117533
WBGene00004898,snb-2,VAMP3,ENSG00000049245
WBGene00004898,snb-2,VAMP1,ENSG00000139190
WBGene00004898,snb-2,VAMP2,ENSG00000220205
WBGene00004898,snb-2,VAMP8,ENSG00000118640
WBGene00004898,snb-2,VAMP4,ENSG00000117533
WBGene00004910,snf-11,SLC6A1,ENSG00000157103
WBGene00004910,snf-11,SLC6A8,ENSG00000130821
WBGene00004910,snf-11,SLC6A13,ENSG00000010379
WBGene00004910,snf-11,SLC6A12,ENSG00000111181
WBGene00004910,snf-11,SLC6A6,ENSG00000131389
WBGene00004910,snf-11,SLC6A11,ENSG00000132164
WBGene00004912,sng-1,SYNGR1,ENSG00000100321
WBGene00004912,sng-1,SYNGR2,ENSG00000108639
WBGene00004912,sng-1,SYNGR4,ENSG00000105467
WBGene00004912,sng-1,SYNGR3,ENSG00000127561
WBGene00004913,snn-1,SYN3,ENSG00000185666
WBGene00004913,snn-1,SYN1,ENSG00000008056
WBGene00004913,snn-1,SYN2,ENSG00000157152
WBGene00004914,snr-1,SNRPD3,ENSG00000100028
WBGene00004915,snr-2,SNRPN,ENSG00000128739
WBGene00004915,snr-2,SNRPB,ENSG00000125835
WBGene00004916,snr-3,SNRPD1,ENSG00000167088
WBGene00004917,snr-4,SNRPD2,ENSG00000125743
WBGene00004918,snr-5,SNRPF,ENSG00000139343
WBGene00004919,snr-6,SNRPE,ENSG00000182004
WBGene00004920,snr-7,SNRPG,ENSG00000143977
WBGene00004921,snt-1,SYT1,ENSG00000067715
WBGene00004921,snt-1,SYT2,ENSG00000143858
WBGene00004921,snt-1,SYT5,ENSG00000129990
WBGene00004921,snt-1,SYT8,ENSG00000149043
WBGene00004923,snt-3,SYT1,ENSG00000067715
WBGene00004923,snt-3,SYT2,ENSG00000143858
WBGene00004923,snt-3,SYT5,ENSG00000129990
WBGene00004923,snt-3,SYT8,ENSG00000149043
WBGene00004924,snt-4,SYT4,ENSG00000132872
WBGene00004924,snt-4,SYT11,ENSG00000132718
WBGene00004924,snt-4,SYT13,ENSG00000019505
WBGene00004927,snx-1,SNX2,ENSG00000205302
WBGene00004927,snx-1,SNX1,ENSG00000028528
WBGene00004929,soc-2,SHOC2,ENSG00000108061
WBGene00004929,soc-2,LRRD1,ENSG00000240720
WBGene00004930,sod-1,SOD1,ENSG00000142168
WBGene00004930,sod-1,CCS,ENSG00000173992
WBGene00004931,sod-2,SOD2,ENSG00000112096
WBGene00004932,sod-3,SOD2,ENSG00000112096
WBGene00004933,sod-4,SOD1,ENSG00000142168
WBGene00004947,sos-1,SOS1,ENSG00000115904
WBGene00004947,sos-1,SOS2,ENSG00000100485
WBGene00004949,sox-2,SOX2,ENSG00000181449
WBGene00004949,sox-2,SOX1,ENSG00000182968
WBGene00004949,sox-2,SOX3,ENSG00000134595
WBGene00004949,sox-2,SOX21,ENSG00000125285
WBGene00004949,sox-2,SOX14,ENSG00000168875
WBGene00004950,sox-3,SOX21,ENSG00000125285
WBGene00004950,sox-3,SOX14,ENSG00000168875
WBGene00004950,sox-3,SOX2,ENSG00000181449
WBGene00004950,sox-3,SRY,ENSG00000184895
WBGene00004950,sox-3,SOX3,ENSG00000134595
WBGene00004950,sox-3,SOX1,ENSG00000182968
WBGene00004951,spc-1,SPTAN1,ENSG00000197694
WBGene00004951,spc-1,SPTBN5,ENSG00000137877
WBGene00004951,spc-1,SPTB,ENSG00000070182
WBGene00004951,spc-1,SPTBN1,ENSG00000115306
WBGene00004951,spc-1,SPTBN4,ENSG00000160460
WBGene00004951,spc-1,SPTBN2,ENSG00000173898
WBGene00004951,spc-1,SPTA1,ENSG00000163554
WBGene00004952,spd-1,PRC1,ENSG00000198901
WBGene00004959,spe-5,ATP6V1B2,ENSG00000147416
WBGene00004959,spe-5,ATP6V1B1,ENSG00000116039
WBGene00004969,spe-15,MYO6,ENSG00000196586
WBGene00004975,spe-39,VIPAS39,ENSG00000151445
WBGene00004978,spg-7,AFG3L2,ENSG00000141385
WBGene00004978,spg-7,YME1L1,ENSG00000136758
WBGene00004978,spg-7,SPG7,ENSG00000197912
WBGene00004979,sph-1,SYP,ENSG00000102003
WBGene00004979,sph-1,SYPL1,ENSG00000008282
WBGene00004979,sph-1,SYPL2,ENSG00000143028
WBGene00004979,sph-1,SYNPR,ENSG00000163630
WBGene00004980,spk-1,SRPK3,ENSG00000184343
WBGene00004980,spk-1,SRPK1,ENSG00000096063
WBGene00004980,spk-1,SRPK2,ENSG00000135250
WBGene00004981,spl-1,SGPL1,ENSG00000166224
WBGene00004985,spo-11,SPO11,ENSG00000054796
WBGene00004995,spp-10,PSAP,ENSG00000197746
WBGene00004995,spp-10,PSAPL1,ENSG00000178597
WBGene00004996,spp-11,PRX,ENSG00000105227
WBGene00005006,spr-1,RCOR1,ENSG00000089902
WBGene00005006,spr-1,RCOR3,ENSG00000117625
WBGene00005006,spr-1,RCOR2,ENSG00000167771
WBGene00005007,spr-2,SET,ENSG00000119335
WBGene00005007,spr-2,TSPYL5,ENSG00000180543
WBGene00005007,spr-2,TSPYL1,ENSG00000189241
WBGene00005007,spr-2,SETSIP,ENSG00000230667
WBGene00005007,spr-2,TSPY2,ENSG00000168757
WBGene00005007,spr-2,TSPYL6,ENSG00000178021
WBGene00005007,spr-2,TSPYL2,ENSG00000184205
WBGene00005007,spr-2,TSPYL4,ENSG00000187189
WBGene00005007,spr-2,TSPY3,ENSG00000228927
WBGene00005007,spr-2,TSPY8,ENSG00000229549
WBGene00005007,spr-2,TSPY4,ENSG00000233803
WBGene00005007,spr-2,TSPY10,ENSG00000236424
WBGene00005007,spr-2,TSPY1,ENSG00000258992
WBGene00005010,spr-5,KDM1A,ENSG00000004487
WBGene00005013,jmjd-1.1,KDM7A,ENSG00000006459
WBGene00005013,jmjd-1.1,PHF8,ENSG00000172943
WBGene00005013,jmjd-1.1,PHF2,ENSG00000197724
WBGene00005014,spt-4,SUPT4H1,ENSG00000213246
WBGene00005015,spt-5,SUPT5H,ENSG00000196235
WBGene00005019,sqv-1,UXS1,ENSG00000115652
WBGene00005020,sqv-2,B3GALT6,ENSG00000176022
WBGene00005020,sqv-2,B3GALNT2,ENSG00000162885
WBGene00005021,sqv-3,B4GALT7,ENSG00000027847
WBGene00005022,sqv-4,UGDH,ENSG00000109814
WBGene00005023,sqv-5,CHSY3,ENSG00000198108
WBGene00005023,sqv-5,CHSY1,ENSG00000131873
WBGene00005024,sqv-6,XYLT2,ENSG00000015532
WBGene00005024,sqv-6,XYLT1,ENSG00000103489
WBGene00005025,sqv-7,SLC35D1,ENSG00000116704
WBGene00005025,sqv-7,SLC35D2,ENSG00000130958
WBGene00005025,sqv-7,SLC35D3,ENSG00000182747
WBGene00005026,sqv-8,B3GAT3,ENSG00000149541
WBGene00005026,sqv-8,B3GAT1,ENSG00000109956
WBGene00005026,sqv-8,B3GAT2,ENSG00000112309
WBGene00005077,src-1,FYN,ENSG00000010810
WBGene00005077,src-1,YES1,ENSG00000176105
WBGene00005077,src-1,SRC,ENSG00000197122
WBGene00005077,src-1,FGR,ENSG00000000938
WBGene00005077,src-1,HCK,ENSG00000101336
WBGene00005077,src-1,BLK,ENSG00000136573
WBGene00005077,src-1,LCK,ENSG00000182866
WBGene00005077,src-1,LYN,ENSG00000254087
WBGene00005077,src-1,FRK,ENSG00000111816
WBGene00005078,src-2,FRK,ENSG00000111816
WBGene00005078,src-2,FYN,ENSG00000010810
WBGene00005078,src-2,YES1,ENSG00000176105
WBGene00005078,src-2,SRC,ENSG00000197122
WBGene00005078,src-2,FGR,ENSG00000000938
WBGene00005153,srf-3,SLC35A2,ENSG00000102100
WBGene00005153,srf-3,SLC35A3,ENSG00000117620
WBGene00005642,srp-1,SERPINB3,ENSG00000057149
WBGene00005642,srp-1,SERPINC1,ENSG00000117601
WBGene00005642,srp-1,SERPINB6,ENSG00000124570
WBGene00005642,srp-1,SERPINB8,ENSG00000166401
WBGene00005642,srp-1,SERPINB9,ENSG00000170542
WBGene00005642,srp-1,SERPINB11,ENSG00000206072
WBGene00005642,srp-1,SERPINB4,ENSG00000206073
WBGene00005642,srp-1,SERPINI2,ENSG00000114204
WBGene00005642,srp-1,SERPINI1,ENSG00000163536
WBGene00005642,srp-1,SERPINA5,ENSG00000188488
WBGene00005642,srp-1,SERPINB1,ENSG00000021355
WBGene00005642,srp-1,SERPINB7,ENSG00000166396
WBGene00005642,srp-1,SERPINB12,ENSG00000166634
WBGene00005642,srp-1,SERPINB2,ENSG00000197632
WBGene00005642,srp-1,SERPINB13,ENSG00000197641
WBGene00005642,srp-1,SERPINB5,ENSG00000206075
WBGene00005642,srp-1,SERPINB10,ENSG00000242550
WBGene00005642,srp-1,SERPIND1,ENSG00000099937
WBGene00005642,srp-1,SERPINA4,ENSG00000100665
WBGene00005642,srp-1,SERPINE1,ENSG00000106366
WBGene00005642,srp-1,SERPINA7,ENSG00000123561
WBGene00005642,srp-1,SERPINE2,ENSG00000135919
WBGene00005642,srp-1,SERPINA10,ENSG00000140093
WBGene00005642,srp-1,SERPINH1,ENSG00000149257
WBGene00005642,srp-1,SERPINA12,ENSG00000165953
WBGene00005642,srp-1,SERPINA9,ENSG00000170054
WBGene00005642,srp-1,SERPINA6,ENSG00000170099
WBGene00005642,srp-1,SERPINA11,ENSG00000186910
WBGene00005642,srp-1,SERPINA3,ENSG00000196136
WBGene00005642,srp-1,SERPINA1,ENSG00000197249
WBGene00005642,srp-1,SERPINE3,ENSG00000253309
WBGene00005642,srp-1,SERPINA2,ENSG00000258597
WBGene00005643,srp-2,SERPINI1,ENSG00000163536
WBGene00005643,srp-2,SERPINI2,ENSG00000114204
WBGene00005643,srp-2,SERPINB3,ENSG00000057149
WBGene00005643,srp-2,SERPINB6,ENSG00000124570
WBGene00005643,srp-2,SERPINB4,ENSG00000206073
WBGene00005643,srp-2,SERPINA5,ENSG00000188488
WBGene00005643,srp-2,SERPINE1,ENSG00000106366
WBGene00005643,srp-2,SERPINE2,ENSG00000135919
WBGene00005643,srp-2,SERPINB1,ENSG00000021355
WBGene00005643,srp-2,SERPINC1,ENSG00000117601
WBGene00005643,srp-2,SERPINB8,ENSG00000166401
WBGene00005643,srp-2,SERPINB9,ENSG00000170542
WBGene00005643,srp-2,SERPINB11,ENSG00000206072
WBGene00005643,srp-2,SERPIND1,ENSG00000099937
WBGene00005643,srp-2,SERPINA4,ENSG00000100665
WBGene00005643,srp-2,SERPINA7,ENSG00000123561
WBGene00005643,srp-2,SERPINA10,ENSG00000140093
WBGene00005643,srp-2,SERPINH1,ENSG00000149257
WBGene00005643,srp-2,SERPINA12,ENSG00000165953
WBGene00005643,srp-2,SERPINA9,ENSG00000170054
WBGene00005643,srp-2,SERPINA6,ENSG00000170099
WBGene00005643,srp-2,SERPINA11,ENSG00000186910
WBGene00005643,srp-2,SERPINA3,ENSG00000196136
WBGene00005643,srp-2,SERPINA1,ENSG00000197249
WBGene00005643,srp-2,SERPINE3,ENSG00000253309
WBGene00005643,srp-2,SERPINA2,ENSG00000258597
WBGene00005644,srp-3,SERPINI2,ENSG00000114204
WBGene00005644,srp-3,SERPINI1,ENSG00000163536
WBGene00005644,srp-3,SERPINA5,ENSG00000188488
WBGene00005644,srp-3,SERPINE1,ENSG00000106366
WBGene00005644,srp-3,SERPINE2,ENSG00000135919
WBGene00005644,srp-3,SERPINB3,ENSG00000057149
WBGene00005644,srp-3,SERPINC1,ENSG00000117601
WBGene00005644,srp-3,SERPINB6,ENSG00000124570
WBGene00005644,srp-3,SERPINB8,ENSG00000166401
WBGene00005644,srp-3,SERPINB9,ENSG00000170542
WBGene00005644,srp-3,SERPINB11,ENSG00000206072
WBGene00005644,srp-3,SERPINB4,ENSG00000206073
WBGene00005644,srp-3,SERPIND1,ENSG00000099937
WBGene00005644,srp-3,SERPINA4,ENSG00000100665
WBGene00005644,srp-3,SERPINA7,ENSG00000123561
WBGene00005644,srp-3,SERPINA10,ENSG00000140093
WBGene00005644,srp-3,SERPINH1,ENSG00000149257
WBGene00005644,srp-3,SERPINA12,ENSG00000165953
WBGene00005644,srp-3,SERPINA9,ENSG00000170054
WBGene00005644,srp-3,SERPINA6,ENSG00000170099
WBGene00005644,srp-3,SERPINA11,ENSG00000186910
WBGene00005644,srp-3,SERPINA3,ENSG00000196136
WBGene00005644,srp-3,SERPINA1,ENSG00000197249
WBGene00005644,srp-3,SERPINE3,ENSG00000253309
WBGene00005644,srp-3,SERPINA2,ENSG00000258597
WBGene00005647,srp-6,SERPINB3,ENSG00000057149
WBGene00005647,srp-6,SERPINB6,ENSG00000124570
WBGene00005647,srp-6,SERPINB4,ENSG00000206073
WBGene00005647,srp-6,SERPINI1,ENSG00000163536
WBGene00005647,srp-6,SERPINB1,ENSG00000021355
WBGene00005647,srp-6,SERPINC1,ENSG00000117601
WBGene00005647,srp-6,SERPINB8,ENSG00000166401
WBGene00005647,srp-6,SERPINB9,ENSG00000170542
WBGene00005647,srp-6,SERPINB11,ENSG00000206072
WBGene00005647,srp-6,SERPINI2,ENSG00000114204
WBGene00005647,srp-6,SERPINA5,ENSG00000188488
WBGene00005647,srp-6,SERPINB7,ENSG00000166396
WBGene00005647,srp-6,SERPINB12,ENSG00000166634
WBGene00005647,srp-6,SERPINB2,ENSG00000197632
WBGene00005647,srp-6,SERPINB13,ENSG00000197641
WBGene00005647,srp-6,SERPINB5,ENSG00000206075
WBGene00005647,srp-6,SERPINB10,ENSG00000242550
WBGene00005647,srp-6,SERPIND1,ENSG00000099937
WBGene00005647,srp-6,SERPINA4,ENSG00000100665
WBGene00005647,srp-6,SERPINE1,ENSG00000106366
WBGene00005647,srp-6,SERPINA7,ENSG00000123561
WBGene00005647,srp-6,SERPINE2,ENSG00000135919
WBGene00005647,srp-6,SERPINA10,ENSG00000140093
WBGene00005647,srp-6,SERPINH1,ENSG00000149257
WBGene00005647,srp-6,SERPINA12,ENSG00000165953
WBGene00005647,srp-6,SERPINA9,ENSG00000170054
WBGene00005647,srp-6,SERPINA6,ENSG00000170099
WBGene00005647,srp-6,SERPINA11,ENSG00000186910
WBGene00005647,srp-6,SERPINA3,ENSG00000196136
WBGene00005647,srp-6,SERPINA1,ENSG00000197249
WBGene00005647,srp-6,SERPINE3,ENSG00000253309
WBGene00005647,srp-6,SERPINA2,ENSG00000258597
WBGene00005648,srp-7,SERPINB3,ENSG00000057149
WBGene00005648,srp-7,SERPINB6,ENSG00000124570
WBGene00005648,srp-7,SERPINB4,ENSG00000206073
WBGene00005648,srp-7,SERPINI1,ENSG00000163536
WBGene00005648,srp-7,SERPINB1,ENSG00000021355
WBGene00005648,srp-7,SERPINC1,ENSG00000117601
WBGene00005648,srp-7,SERPINB8,ENSG00000166401
WBGene00005648,srp-7,SERPINB9,ENSG00000170542
WBGene00005648,srp-7,SERPINB11,ENSG00000206072
WBGene00005648,srp-7,SERPINI2,ENSG00000114204
WBGene00005648,srp-7,SERPINA5,ENSG00000188488
WBGene00005648,srp-7,SERPINB7,ENSG00000166396
WBGene00005648,srp-7,SERPINB12,ENSG00000166634
WBGene00005648,srp-7,SERPINB2,ENSG00000197632
WBGene00005648,srp-7,SERPINB13,ENSG00000197641
WBGene00005648,srp-7,SERPINB5,ENSG00000206075
WBGene00005648,srp-7,SERPINB10,ENSG00000242550
WBGene00005648,srp-7,SERPIND1,ENSG00000099937
WBGene00005648,srp-7,SERPINA4,ENSG00000100665
WBGene00005648,srp-7,SERPINE1,ENSG00000106366
WBGene00005648,srp-7,SERPINA7,ENSG00000123561
WBGene00005648,srp-7,SERPINE2,ENSG00000135919
WBGene00005648,srp-7,SERPINA10,ENSG00000140093
WBGene00005648,srp-7,SERPINH1,ENSG00000149257
WBGene00005648,srp-7,SERPINA12,ENSG00000165953
WBGene00005648,srp-7,SERPINA9,ENSG00000170054
WBGene00005648,srp-7,SERPINA6,ENSG00000170099
WBGene00005648,srp-7,SERPINA11,ENSG00000186910
WBGene00005648,srp-7,SERPINA3,ENSG00000196136
WBGene00005648,srp-7,SERPINA1,ENSG00000197249
WBGene00005648,srp-7,SERPINE3,ENSG00000253309
WBGene00005648,srp-7,SERPINA2,ENSG00000258597
WBGene00005649,srp-8,SERPINB5,ENSG00000206075
WBGene00005649,srp-8,SERPINB4,ENSG00000206073
WBGene00005649,srp-8,SERPINB1,ENSG00000021355
WBGene00005649,srp-8,SERPINB3,ENSG00000057149
WBGene00005649,srp-8,SERPINC1,ENSG00000117601
WBGene00005649,srp-8,SERPINB6,ENSG00000124570
WBGene00005649,srp-8,SERPINB7,ENSG00000166396
WBGene00005649,srp-8,SERPINB8,ENSG00000166401
WBGene00005649,srp-8,SERPINB12,ENSG00000166634
WBGene00005649,srp-8,SERPINB9,ENSG00000170542
WBGene00005649,srp-8,SERPINB2,ENSG00000197632
WBGene00005649,srp-8,SERPINB13,ENSG00000197641
WBGene00005649,srp-8,SERPINB11,ENSG00000206072
WBGene00005649,srp-8,SERPINB10,ENSG00000242550
WBGene00005649,srp-8,SERPIND1,ENSG00000099937
WBGene00005649,srp-8,SERPINA4,ENSG00000100665
WBGene00005649,srp-8,SERPINE1,ENSG00000106366
WBGene00005649,srp-8,SERPINI2,ENSG00000114204
WBGene00005649,srp-8,SERPINA7,ENSG00000123561
WBGene00005649,srp-8,SERPINE2,ENSG00000135919
WBGene00005649,srp-8,SERPINA10,ENSG00000140093
WBGene00005649,srp-8,SERPINH1,ENSG00000149257
WBGene00005649,srp-8,SERPINI1,ENSG00000163536
WBGene00005649,srp-8,SERPINA12,ENSG00000165953
WBGene00005649,srp-8,SERPINA9,ENSG00000170054
WBGene00005649,srp-8,SERPINA6,ENSG00000170099
WBGene00005649,srp-8,SERPINA11,ENSG00000186910
WBGene00005649,srp-8,SERPINA5,ENSG00000188488
WBGene00005649,srp-8,SERPINA3,ENSG00000196136
WBGene00005649,srp-8,SERPINA1,ENSG00000197249
WBGene00005649,srp-8,SERPINE3,ENSG00000253309
WBGene00005649,srp-8,SERPINA2,ENSG00000258597
WBGene00005662,sars-2,SARS2,ENSG00000104835
WBGene00005662,sars-2,SARS,ENSG00000031698
WBGene00005662,sars-2,SARS2,ENSG00000283104
WBGene00006055,ssr-2,RASD1,ENSG00000108551
WBGene00006055,ssr-2,RASD2,ENSG00000100302
WBGene00006059,stc-1,HSPA13,ENSG00000155304
WBGene00006061,stl-1,STOML2,ENSG00000165283
WBGene00006061,stl-1,STOML3,ENSG00000133115
WBGene00006061,stl-1,STOM,ENSG00000148175
WBGene00006062,stn-1,SNTB1,ENSG00000172164
WBGene00006062,stn-1,SNTB2,ENSG00000168807
WBGene00006062,stn-1,SNTA1,ENSG00000101400
WBGene00006062,stn-1,SNTB2,ENSG00000260873
WBGene00006063,sto-1,STOML3,ENSG00000133115
WBGene00006063,sto-1,STOM,ENSG00000148175
WBGene00006063,sto-1,STOML2,ENSG00000165283
WBGene00006063,sto-1,NPHS2,ENSG00000116218
WBGene00006064,sto-2,STOM,ENSG00000148175
WBGene00006064,sto-2,STOML3,ENSG00000133115
WBGene00006064,sto-2,STOML2,ENSG00000165283
WBGene00006064,sto-2,NPHS2,ENSG00000116218
WBGene00006307,suf-1,CSTF3,ENSG00000176102
WBGene00006308,sul-1,SULF1,ENSG00000137573
WBGene00006308,sul-1,SULF2,ENSG00000196562
WBGene00006309,sul-2,STS,ENSG00000101846
WBGene00006309,sul-2,ARSF,ENSG00000062096
WBGene00006309,sul-2,ARSA,ENSG00000100299
WBGene00006309,sul-2,ARSD,ENSG00000006756
WBGene00006309,sul-2,ARSE,ENSG00000157399
WBGene00006309,sul-2,ARSH,ENSG00000205667
WBGene00006309,sul-2,GALNS,ENSG00000141012
WBGene00006310,sul-3,ARSB,ENSG00000113273
WBGene00006310,sul-3,ARSJ,ENSG00000180801
WBGene00006310,sul-3,ARSI,ENSG00000183876
WBGene00006318,sup-9,KCNK9,ENSG00000169427
WBGene00006318,sup-9,KCNK3,ENSG00000171303
WBGene00006318,sup-9,KCNK15,ENSG00000124249
WBGene00006321,sup-12,RBM24,ENSG00000112183
WBGene00006321,sup-12,RBM38,ENSG00000132819
WBGene00006324,sup-17,ADAM10,ENSG00000137845
WBGene00006331,sup-26,RBMS2,ENSG00000076067
WBGene00006331,sup-26,RBMS3,ENSG00000144642
WBGene00006331,sup-26,RBMS1,ENSG00000153250
WBGene00006331,sup-26,PABPC1L2B,ENSG00000184388
WBGene00006331,sup-26,PABPC1L2A,ENSG00000186288
WBGene00006349,sur-2,MED23,ENSG00000112282
WBGene00006351,sur-5,AACS,ENSG00000081760
WBGene00006352,sur-6,PPP2R2D,ENSG00000175470
WBGene00006352,sur-6,PPP2R2A,ENSG00000221914
WBGene00006352,sur-6,PPP2R2C,ENSG00000074211
WBGene00006352,sur-6,PPP2R2B,ENSG00000156475
WBGene00006359,swp-1,SFSWAP,ENSG00000061936
WBGene00006363,syd-1,SYDE1,ENSG00000105137
WBGene00006363,syd-1,SYDE2,ENSG00000097096
WBGene00006364,syd-2,PPFIA2,ENSG00000139220
WBGene00006364,syd-2,PPFIA1,ENSG00000131626
WBGene00006364,syd-2,PPFIA3,ENSG00000177380
WBGene00006364,syd-2,PPFIA4,ENSG00000143847
WBGene00006365,syg-1,KIRREL,ENSG00000183853
WBGene00006365,syg-1,KIRREL3,ENSG00000149571
WBGene00006365,syg-1,KIRREL2,ENSG00000126259
WBGene00006367,sym-2,ESRP2,ENSG00000103067
WBGene00006367,sym-2,ESRP1,ENSG00000104413
WBGene00006369,sym-4,WDR44,ENSG00000131725
WBGene00006373,syx-5,STX5,ENSG00000162236
WBGene00006380,tab-1,BSX,ENSG00000188909
WBGene00006380,tab-1,HMX3,ENSG00000188620
WBGene00006380,tab-1,NKX3-2,ENSG00000109705
WBGene00006380,tab-1,NKX3-1,ENSG00000167034
WBGene00006382,taf-1,TAF1,ENSG00000147133
WBGene00006382,taf-1,TAF1L,ENSG00000122728
WBGene00006383,taf-2,TAF2,ENSG00000064313
WBGene00006384,taf-3,TAF3,ENSG00000165632
WBGene00006385,taf-4,TAF4,ENSG00000130699
WBGene00006385,taf-4,TAF4B,ENSG00000141384
WBGene00006386,taf-5,TAF5,ENSG00000148835
WBGene00006386,taf-5,TAF5L,ENSG00000135801
WBGene00006387,taf-6.1,TAF6,ENSG00000106290
WBGene00006387,taf-6.1,TAF6L,ENSG00000162227
WBGene00006388,taf-7.1,TAF7L,ENSG00000102387
WBGene00006388,taf-7.1,TAF7,ENSG00000178913
WBGene00006389,taf-7.2,TAF7L,ENSG00000102387
WBGene00006389,taf-7.2,TAF7,ENSG00000178913
WBGene00006390,taf-8,TAF8,ENSG00000137413
WBGene00006391,taf-9,TAF9B,ENSG00000187325
WBGene00006391,taf-9,TAF9,ENSG00000273841
WBGene00006391,taf-9,AK6,ENSG00000085231
WBGene00006391,taf-9,TAF9,ENSG00000276463
WBGene00006392,taf-10,TAF10,ENSG00000166337
WBGene00006393,taf-11.1,TAF11,ENSG00000064995
WBGene00006394,taf-11.2,TAF11,ENSG00000064995
WBGene00006395,taf-11.3,TAF11,ENSG00000064995
WBGene00006396,taf-12,TAF12,ENSG00000120656
WBGene00006397,taf-13,TAF13,ENSG00000197780
WBGene00006402,fut-3,FUT9,ENSG00000172461
WBGene00006402,fut-3,FUT3,ENSG00000171124
WBGene00006402,fut-3,FUT5,ENSG00000130383
WBGene00006402,fut-3,FUT6,ENSG00000156413
WBGene00006402,fut-3,FUT4,ENSG00000196371
WBGene00006402,fut-3,FUT10,ENSG00000172728
WBGene00006402,fut-3,FUT7,ENSG00000180549
WBGene00006402,fut-3,FUT11,ENSG00000196968
WBGene00006405,itsn-1,ITSN1,ENSG00000205726
WBGene00006405,itsn-1,ITSN2,ENSG00000198399
WBGene00006406,srgp-1,ARHGAP4,ENSG00000089820
WBGene00006406,srgp-1,SRGAP3,ENSG00000196220
WBGene00006406,srgp-1,SRGAP1,ENSG00000196935
WBGene00006406,srgp-1,SRGAP2,ENSG00000266028
WBGene00006406,srgp-1,ARHGAP44,ENSG00000006740
WBGene00006406,srgp-1,SH3BP1,ENSG00000100092
WBGene00006406,srgp-1,ARHGAP17,ENSG00000140750
WBGene00006406,srgp-1,SRGAP2C,ENSG00000171943
WBGene00006406,srgp-1,SRGAP2B,ENSG00000196369
WBGene00006407,lim-9,FHL2,ENSG00000115641
WBGene00006407,lim-9,FHL3,ENSG00000183386
WBGene00006407,lim-9,PRICKLE3,ENSG00000012211
WBGene00006407,lim-9,PRICKLE1,ENSG00000139174
WBGene00006407,lim-9,PRICKLE2,ENSG00000163637
WBGene00006407,lim-9,FHL1,ENSG00000022267
